bstart,bend,receptor,protein,site,library,experiment,pdb,gpf,dpf,program,align,res,md,alt,cx,cy,cz,sx,sy,sz,flex,status
907365,907380,x4F75-B-AS.pdbqt,PR,AS,VM,165,4F75,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907381,907396,x4F76-A-AS.pdbqt,PR,AS,VM,165,4F76,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907397,907412,x4F76-B-AS.pdbqt,PR,AS,VM,165,4F76,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907413,907428,x4FL8-A-AS.pdbqt,PR,AS,VM,165,4FL8,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907429,907444,x4FL8-B-AS.pdbqt,PR,AS,VM,165,4FL8,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907445,907460,x4FLG-A-AS.pdbqt,PR,AS,VM,165,4FLG,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907461,907476,x4FLG-B-AS.pdbqt,PR,AS,VM,165,4FLG,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907477,907492,x4FM6-A-AS.pdbqt,PR,AS,VM,165,4FM6,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907493,907508,x4FM6-B-AS.pdbqt,PR,AS,VM,165,4FM6,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907509,907524,x4GB2-A-AS.pdbqt,PR,AS,VM,165,4GB2,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907525,907540,x4GB2-B-AS.pdbqt,PR,AS,VM,165,4GB2,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907541,907556,x4HDB-A-AS.pdbqt,PR,AS,VM,165,4HDB,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907557,907572,x4HDB-B-AS.pdbqt,PR,AS,VM,165,4HDB,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907573,907588,x4HDF-A-AS.pdbqt,PR,AS,VM,165,4HDF,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907589,907604,x4HDF-B-AS.pdbqt,PR,AS,VM,165,4HDF,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907605,907620,x4HDP-A-AS.pdbqt,PR,AS,VM,165,4HDP,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907621,907636,x4HDP-B-AS.pdbqt,PR,AS,VM,165,4HDP,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907637,907652,x4HE9-A-AS.pdbqt,PR,AS,VM,165,4HE9,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907653,907668,x4HE9-B-AS.pdbqt,PR,AS,VM,165,4HE9,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907669,907684,x4HEG-A-AS.pdbqt,PR,AS,VM,165,4HEG,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907685,907700,x4HEG-B-AS.pdbqt,PR,AS,VM,165,4HEG,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907701,907716,x4I8W-AS.pdbqt,PR,AS,VM,165,4I8W,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
907717,907732,x4J54-A-AS.pdbqt,PR,AS,VM,165,4J54,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907733,907748,x4J54-B-AS.pdbqt,PR,AS,VM,165,4J54,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907749,907764,x4J55-A-AS.pdbqt,PR,AS,VM,165,4J55,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907765,907780,x4J55-B-AS.pdbqt,PR,AS,VM,165,4J55,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907781,907796,x4J5J-A-AS.pdbqt,PR,AS,VM,165,4J5J,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907797,907812,x4J5J-B-AS.pdbqt,PR,AS,VM,165,4J5J,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907813,907828,x4JEC-AS.pdbqt,PR,AS,VM,165,4JEC,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
907829,907844,x4K4Q-AS.pdbqt,PR,AS,VM,165,4K4Q,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
907845,907860,x4MC1-A-AS.pdbqt,PR,AS,VM,165,4MC1,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907861,907876,x4MC1-B-AS.pdbqt,PR,AS,VM,165,4MC1,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907877,907892,x4MC2-AS.pdbqt,PR,AS,VM,165,4MC2,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
907893,907908,x4MC6-A-AS.pdbqt,PR,AS,VM,165,4MC6,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907909,907924,x4MC6-B-AS.pdbqt,PR,AS,VM,165,4MC6,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907925,907940,x4MC9-A-AS.pdbqt,PR,AS,VM,165,4MC9,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907941,907956,x4MC9-B-AS.pdbqt,PR,AS,VM,165,4MC9,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907957,907972,x5HVP-A-AS.pdbqt,PR,AS,VM,165,5HVP,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
907973,907988,x5HVP-B-AS.pdbqt,PR,AS,VM,165,5HVP,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
907989,908004,x7UPJ-AS.pdbqt,PR,AS,VM,165,7UPJ,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908005,908005,x1A30-AS.pdbqt,PR,AS,MB,166,1A30,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908006,908006,x1AAQ-AS.pdbqt,PR,AS,MB,166,1AAQ,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908007,908007,x1AID-AS.pdbqt,PR,AS,MB,166,1AID,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908008,908008,x1AJV-AS.pdbqt,PR,AS,MB,166,1AJV,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908009,908009,x1B6J-A-AS.pdbqt,PR,AS,MB,166,1B6J,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908010,908010,x1B6J-B-AS.pdbqt,PR,AS,MB,166,1B6J,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908011,908011,x1B6K-A-AS.pdbqt,PR,AS,MB,166,1B6K,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908012,908012,x1B6K-B-AS.pdbqt,PR,AS,MB,166,1B6K,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908013,908013,x1B6L-A-AS.pdbqt,PR,AS,MB,166,1B6L,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908014,908014,x1B6L-B-AS.pdbqt,PR,AS,MB,166,1B6L,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908015,908015,x1B6M-A-AS.pdbqt,PR,AS,MB,166,1B6M,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908016,908016,x1B6M-B-AS.pdbqt,PR,AS,MB,166,1B6M,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908017,908017,x1B6P-A-AS.pdbqt,PR,AS,MB,166,1B6P,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908018,908018,x1B6P-B-AS.pdbqt,PR,AS,MB,166,1B6P,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908019,908019,x1BDL-AS.pdbqt,PR,AS,MB,166,1BDL,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908020,908020,x1BDQ-AS.pdbqt,PR,AS,MB,166,1BDQ,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908021,908021,x1BDR-AS.pdbqt,PR,AS,MB,166,1BDR,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908022,908022,x1BV9-AS.pdbqt,PR,AS,MB,166,1BV9,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908023,908023,x1BWA-AS.pdbqt,PR,AS,MB,166,1BWA,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908024,908024,x1BWB-AS.pdbqt,PR,AS,MB,166,1BWB,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908025,908025,x1CPI-AS.pdbqt,PR,AS,MB,166,1CPI,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908026,908026,x1D4J-AS.pdbqt,PR,AS,MB,166,1D4J,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908027,908027,x1D4K-A-AS.pdbqt,PR,AS,MB,166,1D4K,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908028,908028,x1D4K-B-AS.pdbqt,PR,AS,MB,166,1D4K,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908029,908029,x1D4L-A-AS.pdbqt,PR,AS,MB,166,1D4L,none,none,V,masterpr_ref.pdb,1,none,A,0,5.5,0,30,22,25,none,W
908030,908030,x1D4L-B-AS.pdbqt,PR,AS,MB,166,1D4L,none,none,V,masterpr_ref.pdb,1,none,B,0,5.5,0,30,22,25,none,W
908031,908031,x1D4S-AS.pdbqt,PR,AS,MB,166,1D4S,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908032,908032,x1D4Y-AS.pdbqt,PR,AS,MB,166,1D4Y,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908033,908033,x1DMP-AS.pdbqt,PR,AS,MB,166,1DMP,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
908034,908034,x1EBK-AS.pdbqt,PR,AS,MB,166,1EBK,none,none,V,masterpr_ref.pdb,1,none,none,0,5.5,0,30,22,25,none,W
